,text,external_id,error,classifications,error_detail
772,,,True,,"Invalid text, empty strings are not allowed"
773,we are live come join us now on zoom for our wildlandfire preparedness town hall meeting speakers include our fi ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.984}]",
774,,,True,,"Invalid text, empty strings are not allowed"
775,zoom meeting today finally gonna start wfh shopee is waving hahahaha,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.609}]",
776,,,True,,"Invalid text, empty strings are not allowed"
777,thinking of putting zoom meeting together and posting it on here in hopes that someone will answer this question ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.757}]",
778,,,True,,"Invalid text, empty strings are not allowed"
779, jaws show so made custom zoom background for my next meeting where bring myself cup of tea ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.691}]",
780,,,True,,"Invalid text, empty strings are not allowed"
781, nycaic join us akeem browder and other directly impacted leaders tomorrow at am as we virtually commemorate the anniversary ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.856}]",
782,,,True,,"Invalid text, empty strings are not allowed"
783,at least brianpallister did not make these remarks in zoom meeting call from his costa rica mansion ,,False,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.907}]",
784,,,True,,"Invalid text, empty strings are not allowed"
785,had great zoom meeting with coach coachdjcroley and the staff at warnerufootball tonight royals ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.805}]",
786,,,True,,"Invalid text, empty strings are not allowed"
787, davidjmalan in minutes via zoom_us cs live class on cybersecurity register at if you like to att ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.669}]",
788,,,True,,"Invalid text, empty strings are not allowed"
789, jaws show so made custom zoom background for my next meeting where bring myself cup of tea ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.691}]",
790,,,True,,"Invalid text, empty strings are not allowed"
791, ecanawomen tomorrow back by popular margie chair yoga conversation am pt am ct pm et register amp invite anyone who coul ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.707}]",
792,,,True,,"Invalid text, empty strings are not allowed"
793, today evening meeting artists that from all around the world it will be saturday morning live secret ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.522}]",
794,,,True,,"Invalid text, empty strings are not allowed"
795, ericsonlayos see you tomorrow misskareee and aljonmendoza_ on our zoom meeting presscon for labyu hehe don forget to subscribe ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.767}]",
796,,,True,,"Invalid text, empty strings are not allowed"
797,family zoom meeting lit,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.722}]",
798,,,True,,"Invalid text, empty strings are not allowed"
799,invitation for to scheduled zoom meeting with dr mohit dayal gupta on keeping calm no matter what ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.805}]",
800,,,True,,"Invalid text, empty strings are not allowed"
801, samsonconnect we will be hosting our very first webinar on thursday june at pm gmt register for free at https co d ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.522}]",
802,,,True,,"Invalid text, empty strings are not allowed"
803, esther_kang ve totally been missing my kids this week today zoom meeting does anyone miss school yeah what do you mis ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.957}]",
804,,,True,,"Invalid text, empty strings are not allowed"
805, comoforjustice protest march virtually at am amp pm meeting id dm for password,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.852}]",
806,,,True,,"Invalid text, empty strings are not allowed"
807,call in now to learn more about the business tiyanah wilson is inviting you to scheduled zoom meeting topic ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.64}]",
808,,,True,,"Invalid text, empty strings are not allowed"
809, ve totally been missing my kids this week today zoom meeting does anyone miss school yeah what do ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.586}]",
810,,,True,,"Invalid text, empty strings are not allowed"
811, misteralbie when you think you have exited zoom meeting so you can wank this pornhub ad is ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.627}]",
812,,,True,,"Invalid text, empty strings are not allowed"
813,it jersey night for our weekly zoomcrew meeting originality award spencetillman plethora award mitchriggin ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.524}]",
814,,,True,,"Invalid text, empty strings are not allowed"
815,new zoom meeting crisis my smoke detector battery chose that meeting to die ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.708}]",
816,,,True,,"Invalid text, empty strings are not allowed"
817, waywardwinifred today is the last day to request your mail in ballot and vote for bernie in new mexico if you are looking for more in ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.642}]",
818,,,True,,"Invalid text, empty strings are not allowed"
819, gourley went barefoot mine was zoom meeting ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.664}]",
820,,,True,,"Invalid text, empty strings are not allowed"
821,if your job or career isn taking you where you want to go this business offers great opportunity to change you ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.768}]",
822,,,True,,"Invalid text, empty strings are not allowed"
823,reminder parent meeting via zoom starting at pm about minutes please join us for important information cowboys,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.486}]",
824,,,True,,"Invalid text, empty strings are not allowed"
825, sfwa minutes until our second mentorship meeting of nebulas the conference officially starts in the morning but these ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.736}]",
826,,,True,,"Invalid text, empty strings are not allowed"
827, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
828,,,True,,"Invalid text, empty strings are not allowed"
829,seth godin on tribes leadership in crisis and running the perfect zoom meeting ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.671}]",
830,,,True,,"Invalid text, empty strings are not allowed"
831, shawnmicallef wait what was just thinking how weird looked during zoom meeting because it not how loo ,,False,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.74}]",
832,,,True,,"Invalid text, empty strings are not allowed"
833, uwaanthsocs good morning everyone join uwaanthsocs today at pm for two early phd candidature presentations katie cur ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.538}]",
834,,,True,,"Invalid text, empty strings are not allowed"
835, zoom zoomcodes zoommeeting zoom meeting join noww meeting id password vm ap english only and joi ,,False,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.882}]",
836,,,True,,"Invalid text, empty strings are not allowed"
837,team zoom meeting starting in minutes check email and schoology for the link we have great guest on tonight ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.816}]",
838,,,True,,"Invalid text, empty strings are not allowed"
839, overbrookca do you have ideas about what elected officials should do to help canadians get through the covid crisis then join us an ,,False,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.83}]",
840,,,True,,"Invalid text, empty strings are not allowed"
841, openlibraryon over new p interactivities have been created by ontario educators during this week h create thon join us to ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.799}]",
842,,,True,,"Invalid text, empty strings are not allowed"
843, sfwa minutes until our second mentorship meeting of nebulas the conference officially starts in the morning but these ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.736}]",
844,,,True,,"Invalid text, empty strings are not allowed"
845,join us for the annual meeting on wed june when we decide how our grant gets distributed your vote matters rs ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.6}]",
846,,,True,,"Invalid text, empty strings are not allowed"
847, minutes until our second mentorship meeting of nebulas the conference officially starts in the mornin ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.599}]",
848,,,True,,"Invalid text, empty strings are not allowed"
849,good morning everyone join uwaanthsocs today at pm for two early phd candidature presentations ka ,,False,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.496}]",
850,,,True,,"Invalid text, empty strings are not allowed"
851, techladyallison an app that displays the percentage of how much each person is talking in zoom meeting ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.48}]",
852,,,True,,"Invalid text, empty strings are not allowed"
853, olytic m givinga talk on clinical ngs on friday june pm est intended for generalist anatomic pathologists and trainees but ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.673}]",
854,,,True,,"Invalid text, empty strings are not allowed"
855, davidjmalan like to chat with zamylachan via zoom_us during cs office hours on june at pm edt register at https co fuj ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.79}]",
856,,,True,,"Invalid text, empty strings are not allowed"
857, elamin done and done send the zoom meeting room invite let duck this town up ,,False,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.699}]",
858,,,True,,"Invalid text, empty strings are not allowed"
