,text,external_id,error,classifications,error_detail
933,,,TRUE,,"Invalid text, empty strings are not allowed"
934, sam_levine cherylheuton zoom meeting background before books and knickknacks have been added ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.857}]",
935,,,TRUE,,"Invalid text, empty strings are not allowed"
936, mayors_council sorry again for all of the technical issues this morning everyone with zoom and youtube we ve posted recording of th ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.747}]",
937,,,TRUE,,"Invalid text, empty strings are not allowed"
938,this was my st zoom meeting overall experience was very positive thebarbarasmith amp naomi jaffe shared criti ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.698}]",
939,,,TRUE,,"Invalid text, empty strings are not allowed"
940, tchdhealth business owners join tomorrow webinar for business support on re opening get updates and answers to your questions from ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.395}]",
941,,,TRUE,,"Invalid text, empty strings are not allowed"
942, missdestructo dave first zoom meeting didn go well ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.493}]",
943,,,TRUE,,"Invalid text, empty strings are not allowed"
944,awesome zoom meeting this afternoon with lmulionsmbb appreciate coach stan johnson amp his staff for reaching out ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.975}]",
945,,,TRUE,,"Invalid text, empty strings are not allowed"
946, spatialxr the new app launching on oculus quest is the virtual meeting room needed jetscott glad we could help you take ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.616}]",
947,,,TRUE,,"Invalid text, empty strings are not allowed"
948,upcoming softball advisory committee meeting to be conducted via zoom ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.837}]",
949,,,TRUE,,"Invalid text, empty strings are not allowed"
950, uci cola happening tonight uci housing meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.839}]",
951,,,TRUE,,"Invalid text, empty strings are not allowed"
952,upcoming officials advisory committee meeting to be conducted via zoom ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.86}]",
953,,,TRUE,,"Invalid text, empty strings are not allowed"
954, zoom meeting with my aunts brb,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.833}]",
955,,,TRUE,,"Invalid text, empty strings are not allowed"
956,the ephesus seventh day adventist church women ministry presents awakening heart safe space for women to addre ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.949}]",
957,,,TRUE,,"Invalid text, empty strings are not allowed"
958, jenniferbrown the message is clear courage is necessary in order to create connection join us on this special sxsw online session ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.958}]",
959,,,TRUE,,"Invalid text, empty strings are not allowed"
960, am sober so there no excuse for me texting the guy who stood me up months ago so he responded immediately ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.818}]",
961,,,TRUE,,"Invalid text, empty strings are not allowed"
962,does anyone wanna have zoom meeting where we just stream indie music shmoke and pretend its chill music festival,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.505}]",
963,,,TRUE,,"Invalid text, empty strings are not allowed"
964, csdevnet wed join piusoko climatewed olumide idowu pigdgreen titouzomah jame harrison benita siloko and wonne afronelly ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.57}]",
965,,,TRUE,,"Invalid text, empty strings are not allowed"
966, nrmorrow can stop thinking about my dad saying his company mandates that everyone in zoom meeting wear collared shirt fashio ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.573}]",
967,,,TRUE,,"Invalid text, empty strings are not allowed"
968, kolayokunjr please join us tomorrow as the staten island mbk high school seniors read to the students of ps about covid https ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.933}]",
969,,,TRUE,,"Invalid text, empty strings are not allowed"
970, fperez_org dear zoom_us it seems like you need to update your unicode support your auto generated calendar entries look like thi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.893}]",
971,,,TRUE,,"Invalid text, empty strings are not allowed"
972,tell me why this girl deadass put zoom meeting in my calendar for catching up ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.505}]",
973,,,TRUE,,"Invalid text, empty strings are not allowed"
974,so today hiked during zoom_us meeting in beautiful billerica it a gift give myself every day ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.711}]",
975,,,TRUE,,"Invalid text, empty strings are not allowed"
976,eavesdropping on family member church zoom meeting to plan reopening and it rules how many people are saying it ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.357}]",
977,,,TRUE,,"Invalid text, empty strings are not allowed"
978,staying up all night with god to create this craft for my first zoom meeting ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.738}]",
979,,,TRUE,,"Invalid text, empty strings are not allowed"
980, jake_joh had great one on one zoom meeting with coachpcrowley from cnu really impressed with the football technology used in the ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.995}]",
981,,,TRUE,,"Invalid text, empty strings are not allowed"
982, rac_kilifi rac kilifi is inviting you to scheduled zoom meeting game night trivia time friday th may pm pm eat ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.756}]",
983,,,TRUE,,"Invalid text, empty strings are not allowed"
984, paisboa we are proud to partner with advischools and paispa to bring saisnews debra wilson planning for reopening session to our ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.93}]",
985,,,TRUE,,"Invalid text, empty strings are not allowed"
986, markmelonn hii m good just finished zoom meeting lol how are you ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.751}]",
987,,,TRUE,,"Invalid text, empty strings are not allowed"
988,week day it all about the zoom meetings productive trauma task force meeting followed by iep meetings ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.581}]",
989,,,TRUE,,"Invalid text, empty strings are not allowed"
990, ericaforussen join me next wednesday at pm for virtual public forum to discuss my experience in depth and provide more witness ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.692}]",
991,,,TRUE,,"Invalid text, empty strings are not allowed"
992, fperez_org hey zoom_us is there really no way to edit an existing recurring event to add co hosts after creating it it seems onl ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.985}]",
993,,,TRUE,,"Invalid text, empty strings are not allowed"
994,join me tomorrow may th at am live on zoom join zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.692}]",
995,,,TRUE,,"Invalid text, empty strings are not allowed"
996, the_sparker screen capture with quicktime or you can record zoom meeting camtasia is also an option,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.46}]",
997,,,TRUE,,"Invalid text, empty strings are not allowed"
998,this monday city council meeting will be held via zoom and streamed live on youtube link will be sent out on ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.664}]",
999,,,TRUE,,"Invalid text, empty strings are not allowed"
1000, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
1001,,,TRUE,,"Invalid text, empty strings are not allowed"
1002,had great one on one zoom meeting with coachpcrowley from cnu really impressed with the football technology use ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.99}]",
1003,,,TRUE,,"Invalid text, empty strings are not allowed"
1004,amazing to have the attendance peak at people on this zoom meeting today covid impact on silicon valley ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.896}]",
1005,,,TRUE,,"Invalid text, empty strings are not allowed"
1006, have an am cpr class to attend in the morning plus zoom meeting and test to complete by monday ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.765}]",
1007,,,TRUE,,"Invalid text, empty strings are not allowed"
1008, gagarevolution_ hey bbys ve set up zoom meeting to host chromatica listening party on friday if you would be interested in ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.608}]",
1009,,,TRUE,,"Invalid text, empty strings are not allowed"
1010, jarettsays today zoom meeting theme was favorite musician so naturally had to pick my queen kellyclarkson https co whhaue ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.639}]",
1011,,,TRUE,,"Invalid text, empty strings are not allowed"
1012,petition to replace on zoom meeting with doing zoomies in our vid lexicon ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.638}]",
1013,,,TRUE,,"Invalid text, empty strings are not allowed"
1014, noce_edu fullerton college will be hosting virtual career and internship fair on wednesday june from m m this ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.575}]",
1015,,,TRUE,,"Invalid text, empty strings are not allowed"
1016,zoom meeting on my sunny verandah looking fabulous stayhome ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.577}]",
1017,,,TRUE,,"Invalid text, empty strings are not allowed"
1018, communistsusa are you interested in joining the fight to abolish the prison industrial complex join the communist party peoplesworl ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.686}]",
1019,,,TRUE,,"Invalid text, empty strings are not allowed"
1020, gagarevolution_ hey bbys ve set up zoom meeting to host chromatica listening party on friday if you would be interested in ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.608}]",
1021,,,TRUE,,"Invalid text, empty strings are not allowed"
1022, communistsusa join us on wednesday june rd at pm eastern for discussion on anti imperialism and the international youth resp ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.635}]",
1023,,,TRUE,,"Invalid text, empty strings are not allowed"
1024, had to explain today in zoom meeting what blm was and why people are upset and ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.632}]",
1025,,,TRUE,,"Invalid text, empty strings are not allowed"
1026, wbbearssoftball on sunday may th at pm there will be mandatory player and parent zoom meeting to discuss return to play protoc ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.723}]",
1027,,,TRUE,,"Invalid text, empty strings are not allowed"
1028,have zoom meeting at am gonna hate myself in the morning ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.829}]",
1029,,,TRUE,,"Invalid text, empty strings are not allowed"
1030,this sunday our youth self advocates group began what we plan will continue as bimonthly zoom meetings we particip ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.847}]",
1031,,,TRUE,,"Invalid text, empty strings are not allowed"
1032, coachhyer great night meeting with the dline quick review some new info and some film thanks to marlemlouis for the quick talk ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.988}]",
1033,,,TRUE,,"Invalid text, empty strings are not allowed"
1034,suicide pill between my teeth during every zoom meeting,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.639}]",
1035,,,TRUE,,"Invalid text, empty strings are not allowed"
1036, dsamembers adsp still time to register for this meeting hope to see you there ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.518}]",
1037,,,TRUE,,"Invalid text, empty strings are not allowed"
1038, fperez_org dear zoom_us it seems like you need to update your unicode support your auto generated calendar entries look like thi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.893}]",
1039,,,TRUE,,"Invalid text, empty strings are not allowed"
1040, halemcgranahan will muschamp hosted zoom meeting with the parents of south carolina returning players to share the specifics abou ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.803}]",
1041,,,TRUE,,"Invalid text, empty strings are not allowed"
1042,still time to register for this meeting hope to see you there ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.678}]",
1043,,,TRUE,,"Invalid text, empty strings are not allowed"
1044,while cleaning closets found son pre time capsule as he was on zoom meeting doing his final class presentati ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.662}]",
1045,,,TRUE,,"Invalid text, empty strings are not allowed"
1046,nevermind did it me trying to leave company zoom meeting ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.59}]",
1047,,,TRUE,,"Invalid text, empty strings are not allowed"
1048,great night meeting with the dline quick review some new info and some film thanks to marlemlouis for the quic ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.998}]",
1049,,,TRUE,,"Invalid text, empty strings are not allowed"
1050,good night am inviting you to very special meeting via zoom on friday pm am inviting you please bring f ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.973}]",
1051,,,TRUE,,"Invalid text, empty strings are not allowed"
1052, thebigspur will muschamp is on the same page with his players parents after zoom meeting on wednesday night https co qoifq ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.702}]",
1053,,,TRUE,,"Invalid text, empty strings are not allowed"
1054, liddleworks stephenirving yes aside from better orientation to meeting settings etc it is not zoom fatigue it ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.946}]",
1055,,,TRUE,,"Invalid text, empty strings are not allowed"
1056, _us all together now cheer on k from afar as we look to bounce back on saturday against werderbremen_en regi ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.615}]",
1057,,,TRUE,,"Invalid text, empty strings are not allowed"
1058, its_justlovely thank you for the zoom meeting you are great host it was great listening in and hearing from fellow wrestling fans,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.991}]",
1059,,,TRUE,,"Invalid text, empty strings are not allowed"
1060,the fresh cut was mandatory looking good can wait to see everyone hair tomorrow night if you haven alre ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.689}]",
1061,,,TRUE,,"Invalid text, empty strings are not allowed"
1062, millioncupskzo did you miss our zoom meeting on may the beauty of technology means you can hear ron talk about ron beans at our ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.719}]",
1063,,,TRUE,,"Invalid text, empty strings are not allowed"
1064,just woke up zoom meeting am pit senyor taga bacong ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.806}]",
1065,,,TRUE,,"Invalid text, empty strings are not allowed"
1066,join us for our virtual june birthday celebration on june rd at pm est from the comfort of your own sc ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.997}]",
1067,,,TRUE,,"Invalid text, empty strings are not allowed"
1068, coachdj_b week zoom defensive clinic friday tomorrow am central time open forum please like or dm me for ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.634}]",
1069,,,TRUE,,"Invalid text, empty strings are not allowed"
1070,does anyone else zoom ever freak out and be like no you are not joining this meeting ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.936}]",
1071,,,TRUE,,"Invalid text, empty strings are not allowed"
1072, cudlitz had wonderful evening in tkaa fan zoom meeting with tim doyle much love for you and the rest of the ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.999}]",
1073,,,TRUE,,"Invalid text, empty strings are not allowed"
1074, coachdj_b week zoom defensive clinic friday tomorrow am central time open forum please like or dm me for ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.634}]",
1075,,,TRUE,,"Invalid text, empty strings are not allowed"
1076, jibreeljalloh hello just saw this sorry try this let me know how it goes ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.811}]",
1077,,,TRUE,,"Invalid text, empty strings are not allowed"
1078, joining zoom didactic session me sorry m late my other meeting ran long steven in the background with ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.634}]",
1079,,,TRUE,,"Invalid text, empty strings are not allowed"
1080, latenightseth wish you would stop remarking on senior citizens lack of tech savvy invited you to join my bro ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.904}]",
1081,,,TRUE,,"Invalid text, empty strings are not allowed"
1082, straighthart smcelhaney gmail com in the live zoom meeting can get the book send the book to the people in the zoom webinar ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.827}]",
1083,,,TRUE,,"Invalid text, empty strings are not allowed"
1084, thephantomfriar pcbobdriscoll asked that question during the zoom meeting m assuming more info to follow ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.868}]",
1085,,,TRUE,,"Invalid text, empty strings are not allowed"
1086,week zoom defensive clinic friday tomorrow am central time open forum please like or dm ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.74}]",
1087,,,TRUE,,"Invalid text, empty strings are not allowed"
1088, liveaction dsengeh sierra leone politician and father carries his month old daughter on his back while working from home he ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.409}]",
1089,,,TRUE,,"Invalid text, empty strings are not allowed"
1090, thatonequeen feel so powerful as the host of zoom meeting when hover my finger over the mute all button feel like wizard ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.392}]",
1091,,,TRUE,,"Invalid text, empty strings are not allowed"
1092,both kang ha neul and george mackay don have instagram because they are not good at it yes like kang ha neul i ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.627}]",
1093,,,TRUE,,"Invalid text, empty strings are not allowed"
1094,so am waiting on this online meeting for work and so far we ve wasted close to mins trying to get everyone on ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.659}]",
1095,,,TRUE,,"Invalid text, empty strings are not allowed"
1096, onceagainpac starting in hours new mexico voters please join us tonight at pm mt register at we are onc ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.658}]",
1097,,,TRUE,,"Invalid text, empty strings are not allowed"
1098, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
1099,,,TRUE,,"Invalid text, empty strings are not allowed"
1100, chikaatganap see you tomorrow misskareee and aljonmendoza_ on our zoom meeting presscon for labyu hehe don forget to subscribe ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.771}]",
1101,,,TRUE,,"Invalid text, empty strings are not allowed"
1102, zoom zoomcodes zoommeeting zoom meeting join noww meeting id password vm ap english only and joi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.882}]",
1103,,,TRUE,,"Invalid text, empty strings are not allowed"
1104, zoom meeting fatigue and howto avoid it ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.713}]",
1105,,,TRUE,,"Invalid text, empty strings are not allowed"
1106,how to join zoom meeting in style on serious note special thanks to all of the sdce classified professiona ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.706}]",
1107,,,TRUE,,"Invalid text, empty strings are not allowed"
1108, ddale m in zoom meeting with joe biden the contrast between the jerk in the wh and jb unspeakable ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.401}]",
1109,,,TRUE,,"Invalid text, empty strings are not allowed"
1110, waywardwinifred today is the last day to request your mail in ballot and vote for bernie in new mexico if you are looking for more in ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.642}]",
1111,,,TRUE,,"Invalid text, empty strings are not allowed"
1112, littlejohnslori stirlingbryan doing hospital stuff because was on hospital zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.723}]",
1113,,,TRUE,,"Invalid text, empty strings are not allowed"
1114,hi sir and madam the very best nutrition class today evening pm zoom meeting your interest helthely nutrition info ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.918}]",
1115,,,TRUE,,"Invalid text, empty strings are not allowed"
1116, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
1117,,,TRUE,,"Invalid text, empty strings are not allowed"
1118,for those that want to attend virtually topic justice for como virtual march time may am amp pm cen ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.551}]",
1119,,,TRUE,,"Invalid text, empty strings are not allowed"
1120,wow reinforcing the need to think radically about solutions join speduwonk and others to discuss tomorrow am ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.453}]",
1121,,,TRUE,,"Invalid text, empty strings are not allowed"
1122,the students in miss monroe pm preschool class had visit from our music teacher mr heath who joined us for our ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.716}]",
1123,,,TRUE,,"Invalid text, empty strings are not allowed"
1124, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
1125,,,TRUE,,"Invalid text, empty strings are not allowed"
1126,my nd zoom meeting for our union like this zoom ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.642}]",
1127,,,TRUE,,"Invalid text, empty strings are not allowed"
1128,we have habit of making podcasts that go on bit but today we found the secret to recording short podcast ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.539}]",
1129,,,TRUE,,"Invalid text, empty strings are not allowed"
1130, huskybaseballnp zoom meeting is at am tomorrow the invite is sent to all players and parents if you re unable to attend addit ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.688}]",
1131,,,TRUE,,"Invalid text, empty strings are not allowed"
1132, abealarcon bless you abe in your daily service to god his people and to our christianeducators each week am ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.663}]",
1133,,,TRUE,,"Invalid text, empty strings are not allowed"
1134, theoliveknife waiting for rahulgandhi zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.746}]",
1135,,,TRUE,,"Invalid text, empty strings are not allowed"
1136, fekkledfudge not indulging in nothingness but after day of teaching via zoom then parenting then meeting duri ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.991}]",
1137,,,TRUE,,"Invalid text, empty strings are not allowed"
1138, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
1139,,,TRUE,,"Invalid text, empty strings are not allowed"
1140, kymmballard time is running out friday may th noon eastern time dr kymm ballard teaching tips for veteran amp ne ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.863}]",
1141,,,TRUE,,"Invalid text, empty strings are not allowed"
1142, freemasonrynetw an interview with andrey bogdanov about freemasons in russia the popularity of freemasonry in the coronacrisis an ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.68}]",
1143,,,TRUE,,"Invalid text, empty strings are not allowed"
1144,attended local party committee meeting for the first time today reinforced the idea that it virtually impossib ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.702}]",
1145,,,TRUE,,"Invalid text, empty strings are not allowed"
1146,kid is having her last choir zoom meeting of the school year inspirechoir,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.783}]",
1147,,,TRUE,,"Invalid text, empty strings are not allowed"
1148,last few hours to register for the iscwebinar and join colleagues from countries who already registered ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.705}]",
1149,,,TRUE,,"Invalid text, empty strings are not allowed"
1150,our annual meeting is coming up join us june th at pm on zoom to go over the past year and make plans for ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.709}]",
1151,,,TRUE,,"Invalid text, empty strings are not allowed"
1152,zoom meeting with my professor and she not even on time ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.601}]",
1153,,,TRUE,,"Invalid text, empty strings are not allowed"
1154, charitydodd friends join me on wednesday at pm et for free workshop to discuss creating playlists for self paced learning ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.543}]",
1155,,,TRUE,,"Invalid text, empty strings are not allowed"
1156,did my first zoom na meeting and that was pretty cool start chairing for my home group back home on monday nights ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.791}]",
1157,,,TRUE,,"Invalid text, empty strings are not allowed"
1158, chipubschools capital meeting on zoom tonight was filled with great information thanks to docswin adrian_sgr ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.773}]",
1159,,,TRUE,,"Invalid text, empty strings are not allowed"
1160, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
1161,,,TRUE,,"Invalid text, empty strings are not allowed"
1162, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
1163,,,TRUE,,"Invalid text, empty strings are not allowed"
1164,save the date saturday june am to noon for our monthly edc membership meeting members look for your ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.711}]",
1165,,,TRUE,,"Invalid text, empty strings are not allowed"
1166, hernandezjh we had an amazing zoom meeting today with yeafrog and learned so much about the effects of carbonic acid in our oceans ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.962}]",
1167,,,TRUE,,"Invalid text, empty strings are not allowed"
1168, drsalinaslab save the dates june and will be dedicated to our annual north american comparative immunology meeting only trainees ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.445}]",
1169,,,TRUE,,"Invalid text, empty strings are not allowed"
1170, statboy_steven just had zoom call with zac jones great kid interesting conversation made me feel old for suggesting skype at firs ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.704}]",
1171,,,TRUE,,"Invalid text, empty strings are not allowed"
1172, jesustoots when they just drop bomb emojis in the zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.727}]",
1173,,,TRUE,,"Invalid text, empty strings are not allowed"
1174,big thx to rmounce for our combined basketball and baseball zoom meeting today hope our players realize it a ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.936}]",
1175,,,TRUE,,"Invalid text, empty strings are not allowed"
